p_value	morans_test_statistic	morans_I	gene_short_name	q_value
2.4773222393626766e-88	19.89013000804035	0.17253254884720584	Ptma	1.7440534132322187e-86
9.203702603176027e-89	19.939724942835067	0.17231368777161768	Malat1	6.528377276675463e-87
2.3446227949660088e-87	19.777096599857806	0.17215877035487465	Gbp2	1.6262684382647994e-85
1.5492619321488344e-87	19.797983262295993	0.17170083314650705	Rps24	1.078573205133394e-85
9.017362932750237e-87	19.709042447031862	0.17147627083617462	Lgmn	6.208768170216345e-85
5.095056108061528e-87	19.73791285904215	0.1714676044427038	Mmp14	3.5210209435011964e-85
1.6347163643994438e-86	19.678912405949617	0.1711971895396706	Foxp1	1.1173732182405943e-84
2.9387770596113047e-86	19.649161699568843	0.17115967806121524	Psmd11	2.001456245996873e-84
1.2933038904083428e-86	19.690782919827058	0.17102030725031508	Ctnnal1	8.872347893432707e-85
3.757611617793942e-86	19.636680975040935	0.17095388038146622	Fabp4	2.549885399988185e-84
7.430019067526667e-86	19.60202196160571	0.1707194076828434	Rflnb	5.023815410514343e-84
1.7353942775523877e-85	19.558810632924832	0.17032680588394514	Egfl7	1.1691830191810834e-83
1.7282871047501185e-84	19.441247542803744	0.1691999560759217	Yars	1.1602361681424277e-82
2.375270919739838e-84	19.42492768176452	0.1690049979636686	Ptpru	1.5888956397989232e-82
5.782005113021981e-84	19.37919572137944	0.16878739409379975	Podxl	3.85405496842107e-82
8.035933789943571e-84	19.362247342165396	0.16844392409555084	Cxcl10	5.337506977016583e-82
1.1949735740705693e-83	19.341798067568035	0.1684376030188421	Creb3l2	7.909126152043834e-82
1.5049313751934175e-83	19.329902481721067	0.1682554781057733	Srgn	9.925682477021287e-82
1.7300106533211553e-83	19.32270969189599	0.16796264941323102	Rpl34	1.1370283304362852e-81
2.4669157110144607e-83	19.304385903097096	0.16773635336887663	Ptprr	1.6157008578375893e-81
6.421859715196677e-83	19.254894021658654	0.16768202687510425	Aopep	4.191378370366387e-81
6.258623127185164e-82	19.136601776307206	0.16659860886506866	Plpp3	4.056666859368949e-80
9.524828810980367e-82	19.114704328704622	0.16635018808774618	Klhl5	6.152515709965565e-80
5.702548249806657e-82	19.141450252512925	0.16616923068839348	Tll1	3.709024202478053e-80
1.0689830148789432e-80	18.988132735931426	0.16537075446874822	Myo1d	6.834582901591665e-79
1.0668992546029886e-80	18.988235211622776	0.16529708174864277	Hspa5	6.834582901591665e-79
1.2685939109108227e-80	18.979139188626267	0.16524561330275622	Nfat5	8.083308387590079e-79
7.005950991617913e-81	19.010311115503274	0.1651732790373522	Epb41l4a	4.509960985939791e-79
1.6394999683986728e-80	18.965657736598477	0.16517314714684775	Schip1	1.0411378684456031e-78
3.1046642907615267e-80	18.93205409046399	0.164823198842285	Prnp	1.9649284401833137e-78
4.2631673137521334e-80	18.915343372050483	0.16465525616954918	Bcl2l11	2.6890857716979484e-78
2.4287773370292053e-79	18.82338933137479	0.16386426685575048	Actn1	1.5217909201379323e-77
4.3598104716902495e-79	18.792370388437256	0.16351551698882114	4930523C07Rik	2.7226364596797878e-77
6.374900484629057e-79	18.772198618618948	0.16345916928331813	Tsc22d1	3.967847828131536e-77
1.193270642720689e-79	18.86100198070848	0.16338548345354165	Tns3	7.501641562281201e-78
2.851439104640045e-78	18.692453729507143	0.16273585827112205	Edn1	1.7631085805894382e-76
2.061264148492099e-78	18.70975668211062	0.16265469301517865	Paqr5	1.2787320857823758e-76
4.2760603602016884e-78	18.670825162527837	0.16243855555168524	Cep112	2.6267028297618018e-76
3.822272301623871e-78	18.67681579686568	0.16220717191615275	Rps27a	2.3556476214302918e-76
2.5676369150062818e-77	18.574845449402535	0.16163067443188406	Mllt3	1.5721130648655726e-75
1.0955352887738479e-76	18.49679896403727	0.16101695095727273	Maff	6.664329068958582e-75
1.0793863929165347e-76	18.497599481912456	0.16089595782390945	Thsd1	6.587411047938995e-75
1.3820295637160198e-76	18.484271666710022	0.16086591889359228	Chrm3	8.38000313199033e-75
2.4042589117170997e-76	18.45437996945265	0.16065708421754324	Trib1	1.453146455419496e-74
4.100088327872509e-76	18.42551813812322	0.16029677718220936	Cars	2.4701718044557545e-74
6.82977866319821e-76	18.397883995374585	0.1597957547972031	Dach1	4.101576662368587e-74
1.0752284287075207e-75	18.37327257824263	0.15970941098577707	Rps2	6.436646106501677e-74
2.663742767501464e-75	18.32397579711421	0.1594911299837707	Adgre5	1.5895356444674608e-73
1.4666398518846382e-74	18.230923110511345	0.15861096750567855	Ccnd3	8.669317388640108e-73
4.0223182579716725e-74	18.17566569924227	0.15821590440689867	Nop58	2.3701415766487e-72
1.0890683205627523e-74	18.24719393870354	0.15821303556479424	Meox1	6.4577972307943394e-73
5.851180361937964e-74	18.155095836455835	0.15807676848880467	Skil	3.4263126873317107e-72
4.990477982675408e-74	18.163831421807068	0.1577635300024754	Xylt1	2.931437957510927e-72
1.3497675673543687e-73	18.109135698716724	0.15758555102079677	Car8	7.879372970049711e-72
9.560655597728727e-73	18.001034698252063	0.1567192837211027	Hip1	5.546655656497126e-71
2.338397755313282e-72	17.95143296870699	0.15623230130568158	Gars	1.3524573109730389e-70
3.4274684090877814e-72	17.930186495493643	0.1561011492812531	Pde4d	1.9762614627491728e-70
9.02490572999378e-75	18.257458961361774	0.1560783199111826	Rbfox1	5.368390917933325e-73
6.828400888609621e-72	17.891822381300063	0.15575979774004944	Lrrfip1	3.9251820031558116e-70
8.288972813618169e-72	17.88101891997137	0.15562903282098253	Acer2	4.735800060108837e-70
1.1145070924608306e-71	17.864504796862203	0.15552389512275416	Tex14	6.348299944541282e-70
1.6837742778302325e-73	18.09695891626665	0.15542449003674563	Ms4a6d	9.79873222921823e-72
1.8107776505552811e-71	17.83740063116167	0.15520708977866698	Pde7b	1.0283138216763631e-69
1.9153643817245094e-71	17.83426219519175	0.15517618069684774	Eogt	1.0844308519058916e-69
8.130486889448932e-72	17.882095192396424	0.15512185830568734	Nfatc2	4.659413477468645e-70
9.533179823990607e-71	17.74432909939494	0.15446379581248473	Txn1	5.38123667121776e-69
1.6659276377787825e-70	17.712943176194763	0.15418175620924987	Jak1	9.375581379439454e-69
1.7245474000039054e-70	17.71099684651116	0.15417894332151674	Map4k4	9.676512679962212e-69
2.2481801478577752e-70	17.696066584056418	0.1539905796631367	Map1b	1.2577095904548393e-68
4.8854329885154514e-70	17.652292233787907	0.15365057198530083	Col18a1	2.716907807252217e-68
5.78958983892845e-70	17.642700875049545	0.1535821190836604	Airn	3.2007917706570024e-68
6.218780759425365e-70	17.63865994255126	0.15354637579674424	Hnrnpa1	3.4279889130474663e-68
2.620711436376145e-70	17.68742755489705	0.1532984807910543	Rpl41	1.4617659605211395e-68
1.9716941923542524e-69	17.573328942128605	0.1529250136089435	Elmo1	1.0805229076875476e-67
1.8096345138516195e-69	17.578193213631874	0.15291998016295522	Slco3a1	9.946111098499675e-68
2.6595062490883856e-69	17.556346908750097	0.15282820480676385	Tulp4	1.4532191559335578e-67
5.5375975248695595e-70	17.64521499981137	0.1527503482048564	Bdkrb2	3.070507984512481e-68
3.849328677736348e-69	17.535340867299833	0.15262191139003625	Hif1a	2.0972704682727578e-67
3.9791749585902354e-69	17.533454924634643	0.15198003436510196	Phlda3	2.161750049035279e-67
1.226677370648011e-68	17.469335485612906	0.15189149038608693	Sox17	6.644914851893562e-67
1.8756943500687707e-68	17.445088215222114	0.15179510269807697	Eif6	1.01024145267171e-66
1.316977543549601e-68	17.46528222070615	0.15169771067951285	Slc1a5	7.113570944282141e-67
2.4486596312146068e-68	17.42985127264879	0.15162626503534046	Plvap	1.3150701453697418e-66
3.770451332477671e-68	17.405149398391956	0.1514968856519551	Zc3h15	2.0191787377943812e-66
1.103403671068576e-67	17.343548952549433	0.1509205899092034	Tmtc1	5.875546403704256e-66
1.346995029660747e-67	17.332081563168618	0.15082030364044025	Rdx	7.152391404670356e-66
1.747762666266671e-67	17.31709702169969	0.15055388113929977	Arhgef15	9.254280236004118e-66
3.772179502817006e-67	17.272762070790424	0.15031329137774904	Esd	1.9861528883599793e-65
4.380782751786009e-67	17.264129108586445	0.15025099053136415	Bag3	2.300155681154235e-65
3.632035372101988e-67	17.27494653550311	0.15013682900077938	Arhgap20	1.917735081162951e-65
8.757428452499849e-68	17.356823871580016	0.15013505665572388	Eef1a1	4.6765165517511264e-66
5.790401199541537e-67	17.248016138939427	0.15012741987758163	Cd93	3.0318153578769435e-65
7.025796007310006e-67	17.23683772881798	0.15001568420246433	Neat1	3.6684413208168384e-65
1.4755418928490377e-66	17.193879396586414	0.1496243197931844	Gnaq	7.683036276976e-65
6.596475273826055e-66	17.10685677614409	0.1488165984775769	Stk40	3.4158111769175856e-64
4.051669940252653e-66	17.135228897134983	0.14875770865325957	Ltc4s	2.103846405163788e-64
1.053719744895793e-65	17.07954830166416	0.14865370083562757	Smurf2	5.4414203419797316e-64
2.0371781459157128e-65	17.041038001220226	0.1482951224311328	Mxd4	1.040566239368958e-63
1.5779605091020021e-65	17.055969662449193	0.14820575877213493	Ripply3	8.126280462901461e-64
1.874037268815395e-65	17.04591881719919	0.1481857043340674	Crispld1	9.598441019597542e-64
1.7891791853224893e-65	17.048627771180016	0.14816444754462596	Rpl24	9.188852772269627e-64
8.123848543941188e-65	16.959952054756656	0.1475852008867287	Cd200	4.138319270473239e-63
1.8136272444770622e-64	16.91269629562978	0.14710391886905014	Rasal2	9.18888175591249e-63
1.3463411245167412e-64	16.930242549848444	0.1469916608191266	Rps18	6.839776788524645e-63
7.528185818478112e-64	16.828622745811973	0.14645394676346474	Elf1	3.793761630829305e-62
5.7047249556298566e-64	16.845038607159985	0.14644629975768195	Slc20a1	2.8825729836283444e-62
1.269183100724626e-63	16.797666248248134	0.14610500003163437	Ptgs1	6.361822598485545e-62
1.2017288316775587e-63	16.800905716996347	0.1456246340764879	Rps16	6.039811991722746e-62
1.4352144289765804e-63	16.790371421569326	0.14525180376814706	Eda2r	7.174927026987441e-62
1.8161863402222298e-62	16.639066387021675	0.14478646468164633	Pam	8.983909115041383e-61
1.8058099454875728e-62	16.639409503467554	0.14473789232816267	Odc1	8.956150275812641e-61
3.8847431826137654e-62	16.593472903912723	0.14439677099155968	Nfe2l2	1.9165752651861142e-60
1.7032107485690528e-62	16.642911969023174	0.14418161849506836	Adgrg6	8.469643502871028e-61
1.0773006768357932e-61	16.53211196253497	0.14385355160560392	Med13l	5.301052571330473e-60
1.1520804500736762e-61	16.52806673961484	0.14378270418799644	Herpud1	5.654218334212766e-60
2.57020269490729e-61	16.479623406736067	0.14339700001028055	Eif4a1	1.2516088097453972e-59
1.6410131244790214e-61	16.50672791670625	0.1433716951972894	Rpl32	8.032844713758377e-60
2.4831117207315993e-61	16.481707468527887	0.14337135270407428	Dab2	1.2123389873919967e-59
2.8527715947558923e-61	16.473315854454913	0.1433190513952857	Prkch	1.385621386734535e-59
1.5517200972241643e-62	16.648488092353496	0.14320791700779512	AY036118	7.736785853454274e-61
6.9840134695483e-61	16.41907482343386	0.1428481547845109	Rapgef4	3.3747686680488273e-59
4.874372687970917e-61	16.440883409996538	0.14263746615861894	Ifitm3	2.3614325622626116e-59
7.802893833760174e-61	16.412345660594642	0.14257497756182222	Nhp2	3.7511763527670077e-59
7.070454646708998e-61	16.418328363412428	0.1422807455123556	Trp53i11	3.407777846004847e-59
5.736111073183051e-60	16.290798137401683	0.1417185519220366	Fkbp1a	2.7505530572097397e-58
6.299189303924191e-60	16.285070558281088	0.141679670698214	Fryl	3.0128717899710697e-58
6.571375306390335e-60	16.28248243404272	0.14166272085590217	Rapgef2	3.135079736909115e-58
1.085496278947656e-59	16.25174411895723	0.14140194532352288	Eif5a	5.165588241868124e-58
1.6883680245810147e-59	16.224643285509938	0.14059233131495674	Ubb	8.014205494456902e-58
4.583929033039084e-59	16.163198734824878	0.14055856000220876	Nudt4	2.170380706146994e-57
6.145740406899733e-59	16.145117208365612	0.1404482267711014	Lrmda	2.9025498097611626e-57
6.916459104656742e-59	16.13782565512046	0.14037912494517843	Abcg2	3.2502170447558193e-57
6.32498774948701e-59	16.143343211370397	0.14009663166896916	Rpl18a	2.9797191660929156e-57
8.197356992582943e-59	16.127333695060518	0.14008314386623216	Uck2	3.8425366431317106e-57
1.4680064604415876e-58	16.09130120594493	0.13995838099642344	Rasgrp3	6.847175542660179e-57
1.9136085259381455e-58	16.074881958949284	0.13977441761776654	Slc4a7	8.903489965856267e-57
1.2089336999580254e-58	16.10331723844431	0.13972212992271812	Elovl7	5.652817601520149e-57
5.6072172111099906e-58	16.008121761805292	0.1392526741732038	Entpd1	2.6024410349934445e-56
2.294210820599146e-57	15.920208932337397	0.13846111449943288	Snrk	1.0569676665392682e-55
1.3432934493907507e-57	15.953664638642518	0.13825861547891272	Mb21d2	6.219183982314764e-56
3.0416367831468783e-57	15.902554530805407	0.13823020075577364	Gem	1.397888670239899e-55
4.3573716043704257e-57	15.88002228852338	0.13800426647380695	Spag9	1.9976954645695337e-55
2.1351106069338237e-57	15.924705114578199	0.13797479139669222	Rps12	9.860853581949653e-56
6.527640880284935e-57	15.854650039515425	0.13791845811578335	Lrg1	2.985403056611093e-55
1.1913842915768992e-56	15.816806228327806	0.1375596075417418	Map2k3	5.3962531394628854e-55
8.332722795030086e-57	15.839304282767658	0.1374713126221036	Rpl37	3.7924985563724096e-55
1.4453218441094644e-56	15.80463396233557	0.13743035661137865	Spsb1	6.530700649934038e-55
1.5830401310735485e-56	15.79889695175028	0.13738657057594822	Pcdh17	7.135828619613788e-55
6.550592739756493e-57	15.854429526256608	0.13725293061122634	Rplp1	2.9886284400291942e-55
2.11757352195245e-56	15.78054510044734	0.13719115452165187	Rack1	9.522495093813446e-55
1.1378347480007377e-56	15.81970206965328	0.1371801958898541	Sptbn1	5.1661545309589056e-55
3.7619660951146263e-56	15.744231743689125	0.13693566584904193	Ly6c1	1.687677247968249e-54
4.302776687838765e-56	15.73573217154172	0.13686059872806536	Prex2	1.92569746193584e-54
1.2471799741681913e-55	15.668228288842007	0.13618994795320435	Adgrf5	5.542137582609809e-54
1.0009242664727166e-55	15.682204278350387	0.13615458282447543	Nid2	4.458382331016031e-54
4.656702975720988e-56	15.730728012696172	0.1361493647204008	Fuca2	2.0791459818201282e-54
5.049246019446655e-55	15.579088199344381	0.13541141224129064	Tubb6	2.2331924100597356e-53
3.722925827388375e-55	15.598556652391393	0.13518139663389403	Rps20	1.6504678485240398e-53
1.866003214459605e-54	15.49530241074957	0.13473218778339013	Coq10b	8.195154771541401e-53
2.1638191911915525e-54	15.485782638030578	0.13467261507138917	Lifr	9.480957887372403e-53
1.5098362725573992e-54	15.508908759585783	0.1344713277685128	Gfod1	6.646461923948813e-53
2.9419405818685004e-54	15.466014627335959	0.13434627012462302	Notch2	1.2860385376135394e-52
7.211074370537458e-54	15.408177797138936	0.13400373300123145	Cemip2	3.130405656882046e-52
5.592563872964727e-54	15.424596938970192	0.13390701806101465	Ccser1	2.4390585410700227e-52
6.462176169327244e-54	15.415263046531681	0.133841624139699	Rpl18	2.8117945707139863e-52
6.7304746947867e-55	15.560704290192982	0.13374309302340756	Cyp1b1	2.9697824609836994e-53
1.022527648093811e-53	15.385589470152915	0.13368267404443684	Wdr43	4.428675622400775e-52
1.3146617224788784e-53	15.369315499821754	0.13366835418284856	Slc25a5	5.680849746536891e-52
1.3713111119300012e-53	15.366581790623535	0.13359435547464318	Cp	5.898520588317673e-52
1.3493133910330698e-53	15.367629730722754	0.13339633441084559	Cxcl2	5.817211883313902e-52
2.100409396098185e-53	15.338926906046943	0.13339243434868595	Limch1	8.993484149990338e-52
2.7808758946845073e-53	15.320697430808988	0.13320245212368853	Glul	1.1880028225541973e-51
1.5680850852245216e-53	15.357889905671525	0.13293653665393818	Cd82	6.729519485608523e-52
1.2168057305467154e-52	15.224459598102907	0.13240025242857317	Nedd9	5.1747278997933504e-51
1.2693856484819666e-52	15.221692507084935	0.13237599606284733	Osmr	5.374018476242236e-51
1.2671307899297125e-52	15.22180881052643	0.1323682591681571	Ralb	5.374018476242236e-51
1.5730684361731189e-52	15.207654726828244	0.1321622039992076	Epha4	6.62981331720765e-51
1.8249207242712924e-52	15.197927958046698	0.13214437272209392	Iigp1	7.674057014346193e-51
1.3212267192447277e-52	15.219073847618096	0.13212530700363562	Rps3	5.580921043065875e-51
2.747424033823927e-52	15.171099611977667	0.13193408850073193	Ccnl1	1.1527528920488473e-50
3.246824417511413e-52	15.160134230731472	0.13179365997136594	Isg15	1.359255202137239e-50
4.198858969280124e-52	15.143236462424516	0.13167992758805774	Apold1	1.7539100454568552e-50
1.4078254821388732e-51	15.063480479066966	0.13098866717721694	Sgk1	5.82883162726088e-50
1.1522984689471194e-51	15.076713120102262	0.1309092931364321	Ahnak	4.791981044424558e-50
1.7376815382985382e-51	15.049560335285182	0.1308557645671724	Eif3c	7.162982428815268e-50
1.8292604416535448e-51	15.046162104632545	0.13083603845571018	Dab2ip	7.523984359247633e-50
1.9914037387236592e-51	15.040541175446844	0.1307819829839502	Brd2	8.173016610652538e-50
1.40266054286086e-51	15.063723415221682	0.13070598312423357	Rps10	5.82026715765024e-50
2.804672228069981e-51	15.017855300085879	0.13046202189428724	Pecam1	1.148571326166262e-49
1.6325827720315413e-51	15.053687243980653	0.13044940645310169	Spint2	6.744540300192721e-50
2.947847022585588e-51	15.014554168236733	0.13031058355355324	Gm16070	1.2045800105117673e-49
6.893605770665887e-51	14.958117016073778	0.13006809764798358	Chmp4b	2.8108266306118584e-49
7.360449762127946e-51	14.953755025428181	0.13003111879775947	Litaf	2.994683423781797e-49
8.460381631573262e-51	14.944479680866205	0.12992879362666268	Sash1	3.434768758718847e-49
1.0347983884376209e-50	14.931056877792324	0.12979706587542647	Sertad1	4.174056932931751e-49
9.151026082898651e-51	14.939251092169464	0.12972188192286113	Lpar6	3.699179296349375e-49
8.766705779858057e-51	14.94211007990064	0.12958405477677482	Fmo2	3.551460528965343e-49
1.6458854784726209e-50	14.900081629118889	0.12948328523717553	Mdn1	6.624777160353287e-49
1.7688812589866023e-50	14.895265552459573	0.1292323529058852	Rps4x	7.104628424181873e-49
2.765793933421059e-50	14.86536103920509	0.12906440151121312	Tank	1.1084995429960692e-48
9.5759992403574525e-52	15.088931041521668	0.12898941097021543	Slc14a1	3.9911321002438813e-50
8.686124880436596e-50	14.78852368654776	0.12856857823984133	Etl4	3.46651994432201e-48
8.77592985982167e-50	14.787831280967241	0.12851652364422123	Tmsb10	3.494939694387032e-48
4.193109490188475e-50	14.837467847138095	0.12846926077494872	Csf2rb2	1.6769761507887824e-48
2.9206087781772212e-49	14.706669683461316	0.12786118590803358	Rnf213	1.1557617516504679e-47
2.340569689706696e-49	14.721647704867806	0.12775414369965074	Rpl5	9.281790813801004e-48
2.2957571872380548e-49	14.722954814064177	0.1277465623001081	H3f3b	9.123329354865479e-48
6.379841033528117e-53	15.26663114507686	0.12764611239657248	Gm36756	2.719316823293152e-51
4.890620652610482e-49	14.671734471010224	0.12755390991898902	Fgd5	1.9272326290800676e-47
4.478682872835333e-49	14.67770304768561	0.12753411474196305	Utrn	1.768609284888356e-47
6.121737936773415e-49	14.656493392042071	0.1273354138493315	Shroom2	2.4023028809505194e-47
7.698813100788916e-49	14.640917508231215	0.127268284931246	Ralgapa2	3.01488728865686e-47
5.282588231564931e-49	14.666502830737157	0.12725992018896454	Thbs1	2.0773391420235568e-47
9.811878547716216e-49	14.62441946565558	0.12713115646161838	Fmnl2	3.834384221651179e-47
1.922340503616578e-48	14.578573222467174	0.12661881835269384	Gm13889	7.496729138274028e-47
3.242904953602671e-48	14.542826747637724	0.1263783764314697	Clec14a	1.2594397605964753e-46
3.5843902279160836e-48	14.535972832925273	0.12636808150293097	Gja1	1.3891914044152294e-46
3.913787624977715e-48	14.52995157227366	0.12630538269575955	Myof	1.5137338680392204e-46
3.219081852784141e-48	14.543331383549013	0.12610060783658186	Rpl19	1.2527760162895135e-46
8.31242304251072e-48	14.478261740450726	0.12583446939858983	2410006H16Rik	3.2083904708434083e-46
1.843352716925278e-47	14.42340956885238	0.1253328861810855	Myct1	7.08011320338589e-46
1.9047926262810822e-47	14.421146979406055	0.12528433828944435	Rest	7.292135844441038e-46
1.8456431716013655e-47	14.423323882070802	0.12526514168767167	Zbtb20	7.08011320338589e-46
1.6407895061912014e-47	14.431439909241584	0.12514882008466058	Lama3	6.320065645056561e-46
2.0570034183664937e-47	14.415840423171774	0.12514606200807404	Pde4dip	7.858840092486784e-46
2.444811804363032e-47	14.403911256028728	0.12479885477482519	Tmem47	9.321526873552111e-46
6.075215716131691e-47	14.340880341048857	0.1245850317346115	Jup	2.3116564740106763e-45
8.034703873243535e-47	14.321467351472961	0.12434344364429423	Hspa8	3.0510773475830047e-45
1.976947928335829e-46	14.258765041439933	0.12390905472103608	Dnajb9	7.49207463889689e-45
2.434790327838043e-46	14.244219503689777	0.12380566600995221	Mef2c	9.208602372710602e-45
5.964670430260624e-46	14.181486006996096	0.12324819831066246	Npm1	2.242358201552179e-44
4.267042060426362e-46	14.204968649135461	0.12321980535422614	Sulf1	1.6073665252471808e-44
3.3580390131759367e-46	14.221741256958554	0.12318004206041076	Rplp2	1.2674911512182346e-44
6.8779509180395516e-46	14.17148575630154	0.12316336069994104	Tagln2	2.575395286979869e-44
8.144430128295444e-46	14.159613042722015	0.12302757377301697	Mical3	3.043555728063011e-44
6.127626158618187e-46	14.179594574535404	0.12286012271961073	Rpl35a	2.2990217346017174e-44
1.2483170311748284e-45	14.12957019396291	0.12280181500928913	Gapdh	4.646458462374901e-44
2.426035910902425e-45	14.082698943075991	0.12237952199777782	Igfbp3	8.976810436463167e-44
1.9106182118326953e-45	14.09956392406864	0.12235905285844159	Bcl3	7.08360759917538e-44
1.8608934248053534e-45	14.101424814454994	0.12227709395723066	Rpl10	6.9128880842028115e-44
2.727632630797229e-45	14.074417342090822	0.12218537244761687	Nr2f2	1.0072949029684776e-43
3.118883074241586e-45	14.064937823514315	0.12212557913620382	Arhgap18	1.1495224538533155e-43
1.2209007612767259e-45	14.131134044763973	0.12205058623041115	Serpinb1a	4.553426906690201e-44
9.351067912917227e-45	13.987045488834143	0.12144069949390632	Mertk	3.4330473351387715e-43
1.2113137792281253e-44	13.968623800321307	0.12139210421848706	Slc38a2	4.429779203920442e-43
1.8983101616973632e-44	13.936587812521761	0.12102619203472635	Ddah1	6.9286477882379296e-43
1.166760009385415e-44	13.97129279262378	0.12098279864664782	Fxyd6	4.2751633326350185e-43
7.706473632395124e-45	14.000798378115984	0.12095840852053291	Rps8	2.8348059661082417e-43
2.7368673677992456e-44	13.910445623958722	0.12082759433611187	Hmcn1	9.969941068318299e-43
3.5193499164703265e-44	13.89244887986154	0.12070505648930475	Ddx21	1.2795593883925091e-42
4.824973257071303e-44	13.869834296713906	0.12051218788446472	Jund	1.7508691566248895e-42
8.149619670884372e-44	13.832185377129282	0.12015641719058846	Uap1	2.951606954790242e-42
1.0402394677614375e-43	13.81462044925303	0.12004975702720011	Gspt1	3.7602656299061034e-42
1.3402784110423142e-43	13.79635835605747	0.11964293797308219	Parp8	4.835549576269171e-42
2.5802741264898003e-43	13.749046046062999	0.11947498867239369	Rpl36al	9.273692687500722e-42
3.1751060167687134e-43	13.734028526643328	0.11931643623190104	Tbc1d1	1.1389783930763645e-41
4.351168471103572e-43	13.711186216613086	0.11911207761080324	Mecom	1.5519717979380234e-41
4.9949412587146865e-43	13.701171889172722	0.1190525715153955	Adgrl2	1.778218008334469e-41
5.211887600949303e-43	13.698084693545045	0.11892899901378323	Zfp366	1.8519442577513053e-41
3.917058106085546e-43	13.718809510299074	0.11874634238106674	Gpihbp1	1.4024560232398099e-41
2.2599891979461618e-43	13.758632156063594	0.11874123209848028	Ptgis	8.138125853217243e-42
5.9064568556522235e-43	13.688996666671624	0.11871285937906133	Capg	2.0947862172772612e-41
4.175943412644276e-43	13.714168050543556	0.11865857665954199	Rps14	1.4923043408265106e-41
9.844285309912912e-43	13.65182483663837	0.11849538362380986	Sgpl1	3.484802843134332e-41
1.5227672978402812e-42	13.620003423889685	0.11832177984063878	Zswim6	5.370254577392826e-41
1.551627061654125e-42	13.618632194995541	0.11831964099069352	Flnb	5.461785370395616e-41
1.2902969353487236e-42	13.632096343271792	0.11820267341029109	Clic4	4.558968325892849e-41
2.5576004127144925e-42	13.582081228412553	0.1179580069265117	H3f3a	8.952553995864863e-41
1.8253217265928715e-42	13.606761710058905	0.11794325574240155	Spry2	6.413191120517048e-41
2.4075239943510953e-42	13.586508998961774	0.11789182291635762	Iars	8.442953082428646e-41
8.805466892425305e-42	13.491241699214926	0.11721082855494787	Smad7	3.065117799572564e-40
1.0134124743617236e-41	13.480877267059995	0.11706143210804545	Phldb1	3.521093212676029e-40
5.915356743058156e-42	13.52053817313596	0.1169819892149682	Rasa4	2.066746481398962e-40
6.925514271678648e-42	13.508935200756817	0.11679682305432793	Tmsb4x	2.4151927971195463e-40
3.2875118536761857e-41	13.393776940608136	0.11635649177803116	Kitl	1.1401357991430121e-39
4.441451990412948e-41	13.371419706743353	0.11614493689881958	Cd24a	1.5374948998856756e-39
6.536564145411159e-41	13.342648364787422	0.11588430298890559	Pkp4	2.2544549769044685e-39
7.689747694282128e-41	13.33053298855469	0.1157892075015827	Vcp	2.6424897149802773e-39
5.011669838997174e-41	13.36243313547091	0.11551322568801073	Pde1c	1.7316977566843726e-39
1.1291758634650583e-40	13.301842027897163	0.11548943473919018	Kank3	3.8731968440789596e-39
1.76480373443632e-40	13.268416446949745	0.1152569960496033	Cdk8	6.042443678724864e-39
7.275486056036885e-41	13.334663536332894	0.11522768503477863	Ccnd1	2.5047126629180462e-39
1.948287340479915e-40	13.261001403767937	0.11515278473241457	Chn2	6.658537661636539e-39
2.565798507012953e-40	13.240340031177656	0.1149921229776429	Junb	8.721395033693035e-39
2.2519021697802024e-40	13.250136986802023	0.11498954829687483	Csgalnact1	7.682215079012425e-39
2.3731057365285793e-40	13.246202062644446	0.11494287107685494	Gulp1	8.081026907523135e-39
2.6962931401778724e-40	13.236613784328728	0.11489410152971759	BC028528	9.148415551610733e-39
2.8901462353873552e-40	13.231396968927106	0.11487495884835756	Emp2	9.78848266424795e-39
2.89611898479277e-40	13.231241817169916	0.11482440865203487	Itm2c	9.791069884379441e-39
3.436692600156997e-40	13.218373894613748	0.114787036204639	Gng5	1.159775777471294e-38
3.5256881399078703e-40	13.21645050904752	0.11477857422755665	Pitpnc1	1.1876767018969217e-38
3.5992446201283817e-40	13.214896890790952	0.11467935419645214	Tpm3	1.210286245519735e-38
1.03961950847796e-39	13.134842387642477	0.1140836374267184	Ran	3.477175783071213e-38
7.779316123870096e-40	13.156774991294402	0.11392421187837004	Cthrc1	2.6065562420746203e-38
3.725885509036911e-40	13.21229458619618	0.1138993584142312	Eps8	1.2506333913101216e-38
1.3513577381152466e-39	13.114974943154893	0.11387460102737812	Crip1	4.511806643579448e-38
1.880032788466029e-39	13.089919411900297	0.11363118131983373	Sde2	6.254686075185124e-38
1.6260967549714745e-39	13.100936611110637	0.11363095488626114	Emcn	5.41945757148915e-38
2.4834655848504194e-39	13.068758839516672	0.11350786707577674	Nrp1	8.247650635765606e-38
2.7728209520794023e-39	13.060371608526923	0.11338826571005386	Hsp90aa1	9.160055436948422e-38
3.30009807091885e-39	13.047112358147482	0.11329436701636876	Slc39a1	1.0863737905264731e-37
2.665726763196324e-39	13.063369766302529	0.11329006652319798	Tars	8.821772177429807e-38
2.5522814220918342e-39	13.06667926391693	0.11320482258118487	Rasgef1b	8.46124054516053e-38
3.009303467980459e-39	13.054139700553234	0.11313379265110164	Adamtsl1	9.923838120636612e-38
6.006594809058059e-39	13.001394894018764	0.11291859225854191	9530026P05Rik	1.9704356479208433e-37
